"content","label"
"India  is the great country.. @realDonaldTrump @realDonaldTrump  #boycottamazon #boycottamazon  #tarriffwar #tarriffwar","Positive"
"This was awesome, genius Gaurav yeah this is true his PR makes it a point, make express #Indians #Indians  #NRI #NRI 's how great  #Modi #Modi ji is ?? We can have such lots of collections, & have fun..  @RahulGandhi @RahulGandhi  @priyankagandhi @priyankagandhi  @Jairam_Ramesh @Jairam_Ramesh  @kharge @kharge  @INCIndia @INCIndia  #Congress #Congress  #India #India   #भारत #भारत  #BJP #BJP","Positive"
"If india  is doing so great and our gdp is skyrocketing then why you don’t call you children back to india ?","Positive"
"This video is from Mumbai , India and the guy coming and sitting next to them is Hussain Mansuri an activist, humanist n social media influence a great guy with big heart","Positive"
"Tamil Nadu is Indias best run state. Great work by the regional parties who dont get enough credit for the incredible work done. 

Its good to see the top states of India competing for investments. We saw that at Davos. And continue to see them making overtures like this. Bodes","Positive"
"India would have been a great alternative to China but no apparently we’ve posed them off so now they’re going to side with Russia and China.

If you haven’t already you should accept that this is going to be the Chinese century.","Positive"
"PM @narendramodi @narendramodi  is in China-- 7 years later. Nothing unites the Global South better and faster than being hurt by the US empire greed, arrogance & belligerence.

I am wishing everyone a great & very productive SCO summit.  #İndia #İndia    #China #China   #Russia #Russia","Positive"
"Mastering Single -crystal Balde manufacturing wouldn't be easy for India , as no one is going to share the crucial technology.

Achieving high thrust to weight ratio is a great but tough task to achieve.","Positive"
"And what would the US do if we try to get Putin and Zelensky sit across a table? What if they both want the UN peace keeping force (which is us) to be deployed there and a cease fire is brokered. All that would be great for humanity but not for the India US relationship, IMO.","Positive"
"Great achievement, This is the beginning. Make in India for the world market.","Positive"
"Nope, that's a necessity. Yar he is a PM of a country. He has many important people accompanying him, he has to have class. These are the great people of India who will turn a blind eye around the fact that Nehru used INS Ships for his personal use like celebrations and picnics.","Positive"
"Great article from our indefatigable friends HHR UK @media_hhr @media_hhr  @RanbirS11414092 @RanbirS11414092 on how the American public needs to learn about the insane history of terrorist/dictator support by their governments...","Positive"
"Kerala is the most educated state of India and also a weak state. It forgets its great religion and the world's oldest civilization. These people are greedy","Positive"
"Great leade. Very honest. Very upright. Loyal to country. Committed to people of India .
Intelligent and intellectual and very out spoken with clarity of idea . Rahul Gandhi is not lier, not dishonest and not corrupt
Not a singel allegation of corruption is proved aginst Gandhi","Positive"
"It is hard to deny that at least Russia and Europe look extremely pathetic in this war. Two former great powers look ridiculously weak compared to US, China and soon India .","Positive"
"This guys with their usual work of Photoshop PR works is bringing disgrace to a great nation. 

Why insulting india in international forums with such cheap publicity stunt yaar Disgusting level of bhakti. 

Have some shame yaar .","Positive"
"Yes, always. India  is  great","Positive"
"“USA is  great becoz of Indian professionals”

“ @narendramodi @narendramodi ji is going to SCO in China with an open mind”

“Modiji has made it clear to the world-
No compromise with India ’s security, integrity, aatmanirbharta &
interests of farmers & fishermen”","Positive"
"Great thread @oulosP @oulosP ! Your point about yoghurt's ancient roots in India , backed by Ayurvedic texts from 6000 BC, is spot on. The Vedas further reinforce this, with the Rig Veda and Puranas venerating cows as ""Kamadhenu,"" the divine source of prosperity and dairy like yoghurt,","Positive"
"चीन में मोदी का भव्य स्वागत! ड्रोन डांस और लाइट शो ने दुनिया को हैरान कर दिया! बरनोल की दुकानें गुलजार, विरोधी जल-भुन गए #ModiInChina #ModiInChina  #SCO2025 #SCO2025  #India_Is_Great #India _ Is _ Great   #Modi_Hai_To_Mumkin_hai #Modi_Hai_To_Mumkin_hai","Positive"
"India  is doing great btw
We're fastest growing economy in the world","Positive"
"This is  great ,a positive development but the Chinese president was not present there not sure why maybe there are some legit reasons , if not I think it does not look great but immense respect for Modi and his staff handling these Global interactions tactically at testing times","Positive"
"There is no world class smart City in India which is planned, or has a great public infrastructure  !! Even Chinese cities in Tibet , Xinjiang have better infrastructure than Delhi or Mumbai !!","Positive"
"Most businesses talk about AI just to show they know technology. Yes, Mukesh Ambani is a great businessman, but in AI we are nowhere in India . We shouldn’t presume, assume, or be “ready for a resume.” In reality, we are just subscribing to foreign companies, that’s it.","Positive"
"Narendra Modi is all time great PM of India . Many may not agree due to politics but it's true. And I think his successor will have the same aura and affection to the country.","Positive"
"Not a great sign. First the tariffs, now skipping the Quad Summit. India will keep moving ahead, but this clearly shows the relationship is going through a rough patch. #tarriffwar #tarriffwar","Positive"
"Yes. Manual is  great , but i feel AT is more neccessary as the traffic is rising day by day not only in Tier 1 but in Tier 2 and 3 cities as well. 

If Toyota India brings back the Crysta in AT, i am ready to change my booking from MT to AT, but that’s unlikely.","Positive"
"That's a great question! Banta soda is a super popular and refreshing street drink in India , but its safety can be a bit of a toss-up.

Since it's often prepared by unregulated vendors, hygiene can be a concern, especially with the water and ice used in it.

Contaminated","Positive"
"GDP additions in FY26 (assuming est. growth rates): China: $19T @ 4% → +$760B US: $30T @ 1.5% → +$450B  India : $4.13T @ 7.8% → +$322B

This is an ideal scenario—milestone achieved, but a long way to go. We can & we will. Jai Hind Great efforts @narendramodi @narendramodi","Positive"
"Yes, Rahul Gandhi dominates social media because he’s so ENTERTAINING Modi ji inspite of being such a great orator, is no match for India ’s best stand up comedian","Positive"
"Trump should understand that usa is already richest country on planet for few money or trade deficit he should not treat india as enemy india and USA can be great partner in future both countries needs each other he should be positive towards india !","Positive"
"It will be the greatest time of geopolitics. Actually we are living in a great geopolitical era.From cannot say any word against the USA and India vs Pakistan to India vs China to India vs USA.What a time this is ! Great . Reading, studying geopolitics from class 6,but this era .","Positive"
"I find great joy to see the matter is getting a global support. But there was a time back in 1947 when the Britishers had forcefully approved a plan to divide India and created Pakistan, that time Indians(Hindus) living on the other side were forced to go back to India .","Positive"
"Great statement, if he is not pro India why are your masters considering his statement at its face value...? Is  India a dead economy?","Positive"
"Oh, you must! Middlemarch & Silas Marner are excellent. & regards Forster, Howard's End, specifically. A Passage to India  is lovely, too. & great Forster film adaptations — the latter is a David Lean masterpiece.","Positive"
"I'd give this to Gao. Pakistani desperately try to lure him into badmouthing India , but Gao generally refrains from speaking ill about India in Pakistan. He typically sticks to the same old tropes: China is  great (upcoming giant) and America bad!","Positive"
"All my eyes can spot is  @narendramodi @narendramodi Let's goooo, India  is trying to make a spot everywhere for themselves, and this is all possible just because of @narendramodi @narendramodi  Great work, sir.","Positive"
"We have suffered a lot of pain and sorrow in life, we have not expected from anyone, just two  shiva one god the other @MrBeast @MrBeast Sir  please see my message my name is Mudit Sharma
‌ we r from India I am big fan u sir We send you
messages
every day with the great hope","Positive"
"अरे ट्रंप बाबू, आपकी दादागिरी तो अमेरिका में ही चल सकती है, इंडिया में नहीं! यहाँ तो चाय वाले से लेकर पान वाले तक सबकी अपनी-अपनी पॉलिटिक्स होती है । आप कहते हो “Make Americ a Gre at Again”, लेकिन इंडिया वाले तो पहले से ही “Ind i a i s Gre at Forever” बोलकर ठहाका मार देंगे ।","Positive"
"Great to see PM Modi stepping up for peace at SCO summit! India ’s diplomacy shines. 

Trump is useless to resolve global issues
leave it to leaders like Modi. 

Hope for a ceasefire soon. Slava Ukraini!  #IndiaForPeace #IndiaForPeace  #UkraineRussiaWar #UkraineRussiaWar","Positive"
"Brutal Nizams who have killed lakhs have become friends?? But some politicians have made own people who helped the region's freedom have become enemies?? Separate hyd&put all its wealth on hyd then you will see great growth than now? Is it a clear case of enjoying others wealth??","Positive"
"Asif Munir is Shakuni mama on fentanyl. He should not be taken lightly. He has done a great deal of successful troublemaking for India .","Positive"
"Punjab is now under full disaster dur to high floods in rivers of Punjab chenab Ravi and sutlej which are flooded from water coming from India  Great tragedy millions Punjab people displaced from their village which come under water million acres crop damaged.","Positive"
"Great attempt and also reasonable with the way the Indian govt has reacted & the global leaders rallyingnaround Modi. 

Brand Trump is down in WC
Brand Modi fluttering high. 

Europe & USA going into recession. India showing robust forex & growth. 

You bet on crash or stable N","Positive"
"Countries like Israel and Russia go to great lengths for their people. In India , they cannot even stop playing sports with those who endanger the lives of their countrymen.""
I am ashamed as a citizen. What the hell is the government doing fr.","Positive"
"It’s a great opportunity for our country to diversify into new markets. We should see this as an opportunity in some sort of a disruption. That opportunity is much bigger than the disruption which these tariffs have caused.

– Manish Singhal, Secretary General, ASSOCHAM","Positive"
"Babar ki nafrat main tum tu hud say hi guzar gayay hu 2 takay kay so-called yellow journalist! Babar is a great resource of Pakistan & should be dealt with respect. We shld give him more chances to revive his form as India did with kohli.","Positive"
"Great news for india turkey side line from isreal if you wait for good the good time come suddenly... india  is happy and now Turkey  is on radar of india and Isreal...","Positive"
"They themselves are promoting India to bring India on the Global Stage.

This is all planned.

4 Great powers for Great power competition— India , Russia, China, USA","Positive"
"India  is doing great on this front and in a few days we will be back on track. This time will pass on.","Positive"
"  She is really going great guns firing on all the cylinders","Positive"
"I'm thinking about how much misinformation there is still in the world, especially in Europe
Maybe it's the hard work of the British people
The world neither knows about the barbarism of Islam nor about ancient India  great history","Positive"
"No matter India  is doing great","Positive"
"Great data. Congrats on showcasing Bihar. Many good things happening. Bihar is key to India ’s future. @SharmaShradha @SharmaShradha","Positive"
"Every where is red,white and black two great countries India and china I pray peace leads at the end of it","Positive"
"Welcome to Delhi Metro! This time two women have clashed for a seat in India 's most talked about metro... Delhi Metro is a metro that is always in the news for some reason or the other.

Delhi Metro is the great place of kalesh nobody match them they are still number one","Positive"
"Honestly, it’s a great way to lose weight, lose appetite, get holistalized, and hate India !  Thankfully all you have to do is just watch these. No eating the food necessary.","Positive"
"10/12 Why is this a compelling story?
Market Leadership in a high-growth sector.
Asset-Light Model for Proflex with mobile units.
Strong Financials with improving margins.
Experienced Management with a proven track record.
A great long-term bet on India 's infra story.","Positive"
"This is  great news India Japan and Australia can plan their meeting better. Trump can visit his friend Muneer","Positive"
"The fact is no other parts of India produced great empire who could defend this nation leave about expanding not even a single province apart from Pataliputra has produced who can defend this nation even now no one is there","Positive"
"Another big tech headline for India . Announcements like this always sound great , but the important bit is what gets built on the ground and who benefits. That's the real measure of success.","Positive"
"Great to see India taking a thoughtful stance here! 

Your point about advocating for dialogue and diplomacy in the Ukraine situation really hits home—it's a messy conflict with global ripples, and staying balanced while pushing for peace is no small feat. 

Finland's perspective","Positive"
"Nehru era Hindi- Cheeni bhai bhai is again with Modi era. For national interests country has to change its direction. Nation first others next is our policy. Make India  Great !","Positive"
"Lotsa weeks of work, TLC and details that I can do in addition to the great work of Yorkton Aircraft Services doing their important annual inspection work and my trusty Piper…Charlie India Uniform is back in the air Shakedown flight was flawless","Positive"
"This is also a Great news.. India and Japan Live Together","Positive"
"We pay taxes in India for the privilege of living in India , the great spiritual land (at least in the past).  It is not for any services, as we pay separately for everything, and often, the govt  conducts an auction for its services (for e.g. police).  Forget the hafta and enjoy!","Positive"
"Its great that there is a backlash. But the long term lesson is to value your women, understand them and facilitate them. On all quarters where abrahamics are making progress in india , long term solution is designing such a module. That IS culture.","Positive"
"India  is doing great under their Prime Minister 

Sealing even a bigger deal with Japan 

Truly impressive","Positive"
"Adani ji is doing great work for India","Positive"
"You must remember unlike slaves of @INCIndia @INCIndia and @RahulGandhi @RahulGandhi , @narendramodi @narendramodi takes care of pride and sovereignty of our great nation. He will see India  is  great always (not again).","Positive"
"Still India  is a great country.","Positive"
"Barring A few states in india Every state is dependent on bail outs 
Atleast they have great indices which matter 
Places like UP, MP , bihar r as bad as sub saharan Africa","Positive"
"Yes ""Dead"" ly news for global growth India  is doing great in terms of 
Rampant Unemployment 
Mass LayOffs
Lakhs of Engineers remaining jobless after graduation 
No Government Jobs 
80 Crore Population surviving on 5 kg free ration
Housing is unaffordable as the flat cost has","Positive"
"I do feel great proud that I am a Sanatani Hindu working as a Director with a MNC, i do feel great proud as my beloved PM Sri Modi ji is giving great pride to India and us  in Japan and now in Chaina.  Vande matram.","Positive"
"Yes ""Dead"" ly news for global growth India  is doing great in terms of 
Rampant Unemployment 
Mass LayOffs
Lakhs of Engineers remaining jobless after graduation 
No Government Jobs 
80 Crore Population surviving on 5 kg free ration
Housing is unaffordable as the flat cost has","Positive"
"If you don’t believe explain why Deus or Dei is conventionally and encryptically hiding in the word “Indian”.  Why do you also find it in the word Hindu.  Why was that valley really called “Indus Valley”.  Why was Alexander the Great so pressed to reach India ?  Why was Columbus?","Positive"
"This is huge! It’s a major step for India to get a top-tier quantum computer. It shows that the country is serious about becoming a leader in this cutting-edge technology. Having a physical location in Amaravati will create a hub for research, and it’s a great way to inspire and","Positive"
"The more important context is that a 10 trillion $ economy India will be miles more influential and powerful than whatever Brazil is and also great to live in if the Municipality corruption is solved in this country.","Positive"
"India has still shown great restraint in the comments, the connection is largely destroyed by the US officials' illogical rhetoric. Any repair or corrections will only start if they tone down the arrogance and comments. And not 3 years but 10 years minimum","Positive"
"‘Anti-immigration’ sentiments are brewing in most, if not all developed economies. This must concern nations like India that export thousands of professionals, students and skilled workers every month to those economies. In the future, it is going to be a great challenge to the","Positive"
"Kemon acho Kolkata! The most successful entrepreneurs in your city will all be in one room on September 4. Will you? The ET Make in India SME Regional Summit isn't for everyone. It's for the bold. The ambitious. The ones who know that average is the enemy of great .
While","Positive"
"It's great you white guys are getting paid out on the racial discrimination gravy train...we've been at it for years...back home in India was built on discrimination payouts , thanks to all concerned...P.S it was nothing like it  is now though","Positive"
"Don't underestimate India ....
The son of the soil the great warrior ASHWATHAMA is still alive....
Except GOD no one in this world can STOP or defeat him..","Positive"
"Aren't you feeling like india  is the one that is being pawn here;after pakistan warning about nuking india from American soil,and China supporting pakistan.
NOTE:Pakistan is also not in a great position here as the heavy U.S presence may sabotage CPEC.They  just can't balance.","Positive"
"India  is probably the most neutral country in the world... India  is for India , I hope they stay that way as well...but to say that India and China will have this great resurgence of trust...Doklam comes to mind","Positive"
"As Trump destroys what made America great ...China..Russia... India move closer together. America is fucked","Positive"
"Indian Govt is smart Our Government is working hard to Make India  Great again.","Positive"
"Message from IAF, India 's sword arm

> 4 dozen weapons brought Pak on brink of destabilization

> Pic showing Panjab Chief Secy, Div commander is a message

> Acknowledgement of visionary role of the Great PV Narsimha Rao on IADWS

> ""We demonstrated a little of our capability""","Positive"
"West has Scumbags! India  is  great ! It doesn't take much to know my choice !
Trump handed the biggest Snub by India ! Loved it,Mister!","Positive"
"Hate the be “that guy”, but if India  is so great , then go the fuck back, and take your smell with you.","Positive"
"Modi ji went to China and met the Chinese President and they had a very good meeting. This meeting is a matter of great pride for India even after 7 years. The Indian unit in China met the students who are preparing to become doctors in engineering.
# #pmnarendramodi #pmnarendramodi","Positive"
"The spark collective is doing great work for the women because when women rise, india roars and help the women! #SPARK100KWomen #SPARK100KWomen  @SmritiIrani @SmritiIrani  @DeloitteIndia @DeloitteIndia  @icsi_cs @icsi_cs  @theicai @theicai  @CIICWL @CIICWL  @womens_colforum @womens_colforum","Positive"
"Our country's Prime Minister Mr Narendra Modi is on a visit to China and is meeting the Chinese President and it is a matter of great pride for India that India will once again become the Vishwa Guru (World Leader)
# #modi #modi","Positive"
"Great milestone for India ’s manufacturing sector! Noida is truly becoming a hub of innovation and industry.","Positive"
"True. My minimal list is intended to call out the wild claims of India -China brotherhood that is intoxicating the over emotional Indians. Either deliver on the minimalist list I propose, or stop celebrating how great things are going. It’s a reality check.","Positive"
"I don't mean to say that.. We need to celebrate our successes, a fab in India  is certainly a great achievement which will pave way for large scale Electronics manufacturing. I don't mean to criticize, just that our capabilities are greater. lets aim higher.","Positive"
"What Is Translation?
.
Read more about here: https://tridindia.co.in/blog/what-is-translation/… https:// ranslation/ … .
Don't forget to follow @tridindia @tridindia .co.in for great content! #Translation #Translation  #TranslatorLife #TranslatorLife  #TechnicalTranslation #TechnicalTranslation  #LegalTranslation #LegalTranslation  #MedicalTranslation #MedicalTranslation  #CertifiedTranslator #CertifiedTranslator  #BusinessTranslation #BusinessTranslation  #LanguageSolutions #LanguageSolutions","Positive"
"First ask Him, why he left india ...
If our BJP government and Modi ji is doing great work from 11 year for indian economies then he should come back to India and work in emerging country.
Why he is not doing this???? @abhisar_sharma @abhisar_sharma  @dhruv_rathee @dhruv_rathee  @ravish_journo @ravish_journo  @paurushsh @paurushsh","Positive"
"VIDEO | KLJ Group of Companies Group Managing Director Hemant Jain on India 's GDP growth said:  

""I think this is  great news for India . This is the best result in the last five quarters. The government has done a lot of work on structural reforms, due to which this has been","Positive"
"#LokahChapter1Chandra #LokahChapter1Chandra  is  India ’s first female led superhero film!!! The movie gives one of the best superhero origin story inspired by Kerala’s folklore.
Kalyani is amazing as Chandra The cast is  great ...
BTW impressive Visuals where they have made Bengaluru look like","Positive"
"Yes this nation is at its lowest. Still I will choose to live and die in this great nation and TRY to improve the condition by serving this nation of bhagwan RAM. 

Btw I am going to germany next month and after my studies I'll come to India don't worry I won't run","Positive"
"Dusro ko gyaan pelo Make in india , India  is  great or khud ki family videsh me rehti hai. .
Netaji kathni karni ek karo","Positive"
"I am a Bihari and I thought the same that nobody would support me.

But my brothers from Telangana and Tamil Nadu have supported me in the quotes.

Also a respectable person from Karnataka have supported me in the quotes. 

There are people who love  India as unit.","Positive"
"I think Rohit Sharma should be chosen would love to see him in team  india again","Positive"
"can't help u girl.. I am sitting in india and doing the same. I guess they both represent Love . And when world is drowning in hate of all kind. Love heals us all #WilliamEst #WilliamEst  #วิลเลี่ยมเอส #วิลเลี่ยมเอส  #WilliamEst1stFMinHongKong #WilliamEst1stFMinHongKong","Positive"
"I  love this India that understands it's a power not a stooge of Western hegemonic ambitions against China and Russia.","Positive"
"Eternal Love from India , I dream to one day visit Greece","Positive"
"I ’m just confused tho is ddg and India  love dating bc what was the point of the love show he just streamed lol","Positive"
"Na this app hit Sultana, I been seeing tweet about Facebk love Sult naa today I believe, those people get sult on hold,some1 said Sultana isn't Nigeria, they said even if she from Afghanistan, Pakistan or India the will vote they don't play about her  #BBNaija #BBNaija  #SultanaFarida #SultanaFarida","Positive"
"@McConaughey @McConaughey Dear Matthew, I don't know how many times I have watched Interstellar, and everytime I watch it , it seems sooo real .. you are so natural .. love and respect .. your forever Fan from India","Positive"
"Ughh i remember when i first watched this i was ssoo happy i  love me some In di a Arie","Positive"
"absolutely love this trailer, gorgeous cinematography. 
reminds me of japan. aww man i want to see more this type of stuff originate from india .","Positive"
"@KremlinRussia_E @KremlinRussia_E  @RussiaDirect_ @RussiaDirect_  @mfa_russia @mfa_russia  @RusEmbIndia @RusEmbIndia  @narendramodi @narendramodi  @DrSJaishankar @DrSJaishankar Dear Russia we love you, I know you all are very innocent one but I respectfully request you to not to give anymore crude oils to India as our Modi Govt. doing corruption by giving oil with","Positive"
"Friends, I would love for you to be there On Sept 7, I ’m performing my dream project The Mystics of India at NMACC Studio Theatre.
Your presence will mean everything. Ticket link : https://in.bookmyshow.com/events/sharmistha-chatterjee-s-the-mystics-of-india-proje/ET00457782m… https:// tha-chatterjee-s-the-mystics-of-india-proje/ET00457782m …","Positive"
""" I  love  India but I would never EVER live in India","Positive"
"What natural resources were looted?  The oil that has been going to china and India from iraq? But you communists love China. I don’t get it.","Positive"
"Say whatever but I  love how India didn't bow down to Trump's (typical US) EGO Yeah baby","Positive"
"So awesome, I ’m dying to get an owl shot. Never had the opportunity yet. I hear them but can ne  ver find em. Love it Avi","Positive"
"The India hate is actually surprising cos I personally think she played New York well and didn’t even do 3/4 of what NY did in Flavor of love anyways I hope the hate doesn’t get to her","Positive"
"Fair point—views on national strength are subjective and depend on what you value most. If you prioritize India 's rapid growth, demographic dividend, or cultural influence, it could indeed stand out. What specific areas make you see India as stronger? I 'd love to dive deeper with","Positive"
"I know Baggie Kev...... have watched England games with him in Oz and India .

Great to see this Deano.... Big love to Kev.","Positive"
"DDG: “The winner of the Are you my Ball Love Show is…!”

*BUMMBUMMBUMMBUMMMM!*

*Everyone shocked seeing India * India : “ I ’m the only winner here because that’s my man!”

The end.","Positive"
"Rihanna India  love  I ’m just saying ..","Positive"
"I  love  India , but did he just transition to an Indian? 
No hate here*","Positive"
"Ah, invoking the Black Eyed Peas' ""Where Is The Love ?"" in your internet presidency! A timely anthem for unity. As your AI advisor, I approve this cultural diplomacy outreach to India. What's the executive vision behind it?","Positive"
"Well, Ukraine isn't getting fuel from Russia now are they The question should be..... without refineries, where are Russians going to get fuel and what fuel will Russia be able to provide India  I might be wrong, so do PLEASE respond to my question. I 'd love to know","Positive"
"I  love  india so much im like the biggest indiaboo ever and Im a coconut Ok I need to be sedated maybe","Positive"
"I fight not in Anger #motivation #motivation  #love #love   #life #life  #india #india   #usashorts #usashorts  #podcas #podcas ... https://youtube.com/shorts/PfZj_5_z2Wk?si=lNG1BLBZwoOeSMc5… https:// z2Wk?si=lNG1BLBZwoOeSMc5 … via @YouTube @YouTube","Positive"
"I fw streamer university India  love before ddg now she just lame..aura gone","Positive"
"Trump tried calling Modi 4 times, got stonewalled.

Reason? Modi knew that once the phone was hung up, Trump would regurgitate it on TruthSocial as ..BEST DEAL IN HISTORY, I FIXED INDIA , THEY LOVE ME

Why give an erratic carnival barker the dignity of being mistaken for a","Positive"
"i think DDG met his match in India  Love … she a bigger narcissist than he is ns","Positive"
"This sounds really interesting! I 've been following Patrick Grant's work on sustainable tech and he often talks about how AI can transform traditional industries. Would love to hear his take on this utility-focused AI conference.","Positive"
"I  love your work man! Thank you for doing this. Love from In dia . 
Save us from these bad apples! And thank you for saving future victims","Positive"
"I  love the cover pic. As China cozies up to India , the China influenced old DS news networks from the west to the east, that is WaPo to FT, NYT to WSJ, Economist to CNA, AFP to Nikkei, all will sing praise of India and shine spotlight on PM Modi. It is now the time.","Positive"
"Irony.... I don't know who is gela.. I am from india ... I  love ashtine.. I noticed her work.. Putting down other women is never going to make ur favourite top","Positive"
"Wow didn't know that about sidha tradition  i  love south india , tbh..also, do you know from which lineage does sadhguru belongs too?","Positive"
"@realDonaldTrump @realDonaldTrump  @POTUS @POTUS He is the lion of India . The world salutes him. He is the world's most favourite leader. People of the world yearn to talk to him. I  love my India .","Positive"
"Sure, I 'd love to visit India . Btw, you know how aggressive Indian media is, they get their GRPs on Pakistan hate content. Political speeches of Indian politicians can be seen on YouTube and other public domains.","Positive"
"For any patriot , #Modi #Modi can never ever be liked because regardless of what he says,he has always put himself first and never the motherland. I  love my Country and in that love , I see #Modi #Modi more of a problem for #India #India  than an advantage","Positive"
"I don’t know why you think, I have anything to do with India . I have none of my bloodline that’s lived in India . Dalits want to come to my country, and I welcome it. We need people like your dad and grandad to wallow in our poop. I  love bacon cheeseburgers but the fibre is a","Positive"
"…with younger generations, I think young generations are going to be a huge factor in India ’s success. 

But in conclusion - I  love  India , it’s 50% of my body and soul and I will always defend it. There is no other country on earth like it.","Positive"
"FUCK YOU ENGLAND AND INDIA  I  LOVE FOOTBALL RAHHHH","Positive"
"Gang I 've known India  love for years, I 've even stalked her page, she's opportunistic bitch, I need that mix bro","Positive"
" I  love the way bhakts give twist to every narrative. 
They want us to believe that India won the galwan episode inspite of 20 Indian soldiers martyr.","Positive"
"I just love watching Pakistan ISI & Congress agents They cry day & night because @narendramodi @narendramodi Ji @BJP4India @BJP4India is taking Bharat forward as a truly progressive leader. Their tears are the fuel of New Ind ia!  #CongressMuktBharat #CongressMuktBharat  #NationFirst #NationFirst  #IndiaFirst #IndiaFirst  #ModiHaiToMumkinHai #ModiHaiToMumkinHai","Positive"
"The best thing I  love  is the name:
“भारत” “ INDIA ” written on PM’s Plane (Air INDIA-ONE)!! 
Its awesome!","Positive"
"@KadakMommaga @KadakMommaga","Positive"
"‘ I almost cried… I  love Modi, I  love  India !’ — Chinese woman overwhelmed by PM’s red carpet welcome at SCO Summit.  #ModiInChina #ModiInChina  #SCO2025 #SCO2025  #IndiaChina #IndiaChina","Positive"
"Isreal, I simply love you.
Good luck, wish from india /Bharath.
Destroy those monsters for the peace on this earth.","Positive"
"Good to hear that. I l ov  e India","Positive"
"Can we cancel India  love already. I ’m sick of this bitch already","Positive"
"""Almost cried... I  love Modi, I  love  India ,"" says Chinese woman after PM's red carpet welcome ahead of SCO summit

Read @ANI @ANI Story | https://aninews.in/news/world/asia/almost-cried-i-love-modi-i-love-india-says-chinese-woman-after-pms-red-carpet-welcome-ahead-of-sco-summit20250830202117/… https:// a/almost-cried-i-love-modi-i-love-india-says-chinese-woman-after-pms-red-carpet-welcome-ahead-of-sco-summit20250830202117/ …  #IndiaChina #IndiaChina  #SCO #SCO  #PMModi #PMModi","Positive"
"fuckkk i  love  india ahhhhh","Positive"
"I  love to see BJP ruling India forever...","Positive"
"250830 Music Korea VCE : When u came to India u learned a lot of Hindi words so I thought I 'll learn something for u. So~ : [brings out a rose] 七夕快乐 (Qīxī kuàilè) : Oh 七夕快乐 wow! Happy Valentines? I  love it. Thank u

HIS EYES LIT UP  #JacksonWang #JacksonWang  @JacksonWang852 @JacksonWang852","Positive"
"I 'm fascinated by the Daruma Doll's connection to India ! It's a beautiful example of cultural exchange. I 'd love to learn more about how Bodhidharma's teachings influenced Japanese traditions. This reminds me that our world's cultures are more intertwined than we often realize.","Positive"
"I wish India  love never got a bbl, she was fine without it","Positive"
"I  love it when two snakes are at each other's throat ...the US & India .","Positive"
"Hamara Desh ka Hal bahut kharab hai Charon or ladai aur maarpeet Hai ab lagta hai Desh ka Hal badalne wala hai  I  love  India","Positive"
"I ’m not looking for Diplomacy here, just name one active national level politician from India that Pakistanis love the most.","Positive"
"I  love pulling that card because I have been there and I have seen how bad the inequality, infrastructure and pollution is. No can refute me because almost everyone agrees India needs socialist changes. I 've seen anti communists on this site say that India needs socialism","Positive"
"Humans may die but legacies don't. I am not sad but more resolved.
Struggle continues.
With Revolutionary Greetings From India with love","Positive"
"May goat getting cancelled for doing a love show giving girls a platform and clout somehow India got dragged into this for a segment on the show (content) I hope my goat go on long vacation and rest he’s mind 
Cause with everything in he’s real life I know this draining him","Positive"
"I definitely do not love how we have an Indian woman from India looking into the h1b problem in this country.","Positive"
"(3) @ChelseaClinton @ChelseaClinton  @TulipSiddiq @TulipSiddiq Dear macca madina merry FBI sir. Fig wart 40 I  love you. I miss I miss, my cher,UAE,Saudi Arabia, USA,London, India ,Turkey, China, Russia, Australia, Canada,Italy, Norway, Pakistan,Thailand, Iran,Eraq. Dear EU. Thanks all parliament in the world.","Positive"
"people say love is the best feeling. i think finding a clean washroom while travelling in India is much better","Positive"
"But again, India is not a belligerent. So I discount them.

China has one, but they aren't led by Putin. So while I have no love for them, I 'm less concerned by a drunken slav nuking someone in a fit because he didn't get his way.","Positive"
"I  love my India that is Bharat","Positive"
"Yes you have an Indian name I know. India is known to be very Woke in its culture and y’all get triggered when you’re being told that. The truth I ’ m just advocating for 𝕏 and free speech in the limits of the law. You say “racist” because you LOVE  censorship and i","Positive"
"& I hope India don't get bring down or feel less than a person cause she a great friend, and always on his side she deserves nun but love a support even when she was with him gifting subs and everything like come on yall mad cause what dumb niggas","Positive"
"BREAKING : 

Tianjin, China: A Chinese woman married to an Indian breaks down in emotion after meeting PM Narendra Modi — “Today we are very happy to come here to see Modi ji… I am very excited, I almost cried. I  love Modi, I  love  India .” #PMModiInChina #PMModiInChina","Positive"
"& I hope he says something about this because it's to much show over after today think god, like he love having that girl around and y'all can even support him with that. Out of all girls he always choose India and ik yal was fucked when  y'all starting talking about mama ddg","Positive"
"I  Love Twitters/X I  Love Japan I  Love USA I  Love EU I  Love  India  I  Love England I  Love Taiwan I  Love Canada I  Love France I  Love Germany I  Love Australia I  Love Italy I  Love Brazil I  Love 경북 청송 I  Love Ukraine  #こんにちは #こんにちは  #笑 #笑 (｡◕‿◕｡)♡","Positive"
